,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,debtToIncome,loanToIncome,debtToCredit,debtToFico,Probability_of_Default,Prediction,Actual
7271,0,4708.294743,5337.996965,80669.02268,4,561,0.06617158343636946,0.058365585531846446,0.0,9.515146105169341,9.3724535e-05,0,0
6260,0,3405.63975,5583.842188,67473.03001,3,658,0.08275665383891063,0.050474089417582975,0.0,8.486082352583587,0.00010157006,0,0
9007,2,2343.26674,6058.875292,47429.22772,5,561,0.1277456029385249,0.04940554279807278,0.00033009426727114756,10.80013421033868,0.00018700157,0,0
7727,0,2655.890059,1935.477162,42761.33037,4,535,0.04526232334805629,0.06210962184804447,0.0,3.617714321495327,0.00032964165,0,0
6424,5,4052.155636,13700.13638,55385.46262,4,654,0.24735978958949428,0.07316280201181788,0.00036495987056736146,20.948220764525995,0.9995172,1,1
8244,1,5322.357599,10089.67841,84995.64043,5,693,0.11870818737238145,0.0626191834319237,9.911118663691878e-05,14.559420505050506,6.868862e-05,0,0
4962,2,1968.237983,4838.955381,42962.87811,8,713,0.11263108045533125,0.04581252629213113,0.00041331234585318446,6.786753690042075,6.994617e-05,0,0
8846,0,3968.606398,762.1402058,76214.02058,7,620,0.01,0.05207186771932929,0.0,1.2292583964516128,5.473372e-05,0,0
6921,0,2848.903125,4347.144866,47895.70572,4,790,0.09076272706813349,0.059481389451797394,0.0,5.502715020253164,6.121831e-05,0,0
3001,1,5132.817834,7930.057622,73976.88398,3,618,0.10719642671275434,0.0693840772664564,0.0001261024884895849,12.831808449838189,0.00012339458,0,0
5294,1,4504.712358,7074.116554,72716.13959,4,685,0.09728399491345989,0.06194927815749301,0.0001413604076730342,10.32717745109489,6.719764e-05,0,0
9914,1,3579.917213,6576.821478,78024.39787,5,593,0.0842918581564441,0.04588202294062766,0.00015204913244871873,11.090761345699832,5.997291e-05,0,0
8318,5,7543.390862,36575.47006,115721.5257,4,672,0.31606453370498555,0.06518571904725587,0.00013670364295517682,54.42778282738095,0.9992593,1,1
7635,1,2119.397887,2978.831783,33993.70834,6,555,0.08762891512765154,0.062346769166873435,0.000335702071431806,5.367264473873874,0.00019129939,0,0
3186,5,5514.129155,20656.92456,75188.49855,4,577,0.27473516506335394,0.07333740214712665,0.0002420495841710137,35.80056249566724,0.9996922,1,1
4503,0,3137.088836,3440.859174,46353.91513,5,655,0.07423017374800117,0.06767689044608215,0.0,5.2532201129770995,5.7932222e-05,0,0
9870,0,3161.963721,2243.760329,58993.25488,3,621,0.038034184307411116,0.053598733065870804,0.0,3.613140626409018,0.000110821165,0,0
9818,0,2138.781609,3455.119328,39986.18808,4,642,0.08640781964730858,0.0534880095277139,0.0,5.381805806853583,7.6386255e-05,0,0
6722,1,3572.733626,3615.035125,47877.74028,6,623,0.07550555025902321,0.07462201860626327,0.0002766224850996434,5.802624598715891,0.00010221044,0,0
9020,5,1747.173886,12457.41429,39522.38939,4,580,0.3151989159125078,0.04420719275748222,0.0004013674012602819,21.4783005,0.99958235,1,1
4908,2,4940.688717,14969.32919,92952.17262,5,617,0.16104334915544657,0.05315302028709052,0.00013360652134873654,24.261473565640195,0.00027709443,0,0
1743,1,2941.850423,4638.388274,53562.89621,6,693,0.0865970401565782,0.05492328890256623,0.0002155921283272889,6.693200972582972,5.8286925e-05,0,0
4378,5,4754.336177,18980.06936,68073.53417,4,501,0.2788171584069821,0.06984118328757545,0.0002634342322550922,37.88436998003992,0.9997011,1,1
432,1,5387.692424,8408.482367,77271.27691,5,658,0.10881769660405112,0.06972438711314677,0.00011892752536707555,12.77884858206687,6.729357e-05,0,0
5037,0,7506.467995,7887.281847,101996.6821,4,594,0.07732880800247129,0.07359521741737127,0.0,13.278252267676768,8.5382475e-05,0,0
5133,5,3878.321069,22147.66997,71686.80559,3,654,0.3089504377788805,0.05410090513980175,0.0002257573824593161,33.864938792048925,0.9997389,1,1
1074,5,4725.02332,26174.59044,76694.37795,3,616,0.3412843436459478,0.06160847048111433,0.0001910249564921177,42.49121824675325,0.9997886,1,1
2811,0,2879.32239,3232.701236,55504.37792,7,687,0.05824227488252155,0.05187559068133413,0.0,4.705533094614265,5.0164435e-05,0,0
8304,0,4180.075427,5422.842875,63086.00451,3,650,0.08595952330663777,0.06625994877100515,0.0,8.342835192307692,0.000113093985,0,0
8911,0,2579.144518,1278.488355,46837.15592,4,647,0.02729645577079267,0.055066206889361445,0.0,1.9760252782071097,6.391965e-05,0,0
1300,0,4991.184002,3347.827992,95164.50649,6,649,0.03517937638180043,0.0524479576061741,0.0,5.1584406656394455,6.0837636e-05,0,0
2707,1,4288.78574,7546.938118,71062.83033,6,577,0.10620092223956878,0.060352025384914056,0.0001325040677907411,13.079615455805893,6.996078e-05,0,0
2283,0,5278.607655,4771.408184,71935.76545,2,672,0.06632873306000249,0.07337946043917434,0.0,7.1003097976190475,0.00025002484,0,0
7771,0,2631.141755,2850.873327,57566.27929,6,658,0.04952332098168507,0.04570630215208408,0.0,4.33263423556231,5.7586425e-05,0,0
8491,0,2332.452776,3350.87299,50503.95195,5,637,0.06634872837906697,0.04618356952163226,0.0,5.26039715855573,5.997291e-05,0,0
537,3,4490.093963,12380.55361,65890.77316,2,561,0.1878951030053447,0.0681445026012501,0.0002423154969077348,22.06872301247772,0.9834817,1,1
6305,0,1833.809191,436.8332207,36810.2881,4,640,0.011867150279109064,0.049817844022796445,0.0,0.68255190734375,9.1959424e-05,0,0
1519,5,5344.410484,23379.23203,85738.54002,3,614,0.27268054744746517,0.0623338172396372,0.00021386502317886444,38.076925130293155,0.9997886,1,1
8029,0,5828.640562,1018.086163,101808.6163,2,625,0.010000000000000002,0.0572509555067983,0.0,1.6289378608,0.00025557453,0,0
5819,0,2590.485455,5472.697804,51112.15148,3,629,0.10707234278998111,0.05068237943405,0.0,8.700632438791734,0.000110821165,0,0
9377,3,7963.09362,21781.97975,110251.8704,2,664,0.19756562560774477,0.07222638120432286,0.00013772852763762212,32.80418637048192,0.855979,1,1
9222,3,4133.765194,11644.62323,64184.26196,4,595,0.18142489878994003,0.06440465415924211,0.0002576296322126689,19.570795344537814,0.01604781,0,0
7362,0,5069.054411,783.1590046,78315.90046,5,668,0.01,0.06472573744573146,0.0,1.1723937194610778,6.1202954e-05,0,0
7769,1,4610.183939,8942.436265,84256.57137,5,635,0.10613339849458914,0.05471601637758405,0.00011182634914759439,14.08257679527559,6.335885e-05,0,0
8829,1,4900.907146,7780.101504,91978.00674,6,606,0.08458654171526571,0.05328346764301711,0.0001285330274271959,12.838451326732674,6.637904e-05,0,0
8145,3,3299.866839,11273.81011,54033.46711,4,567,0.2086449512308558,0.06107079585106416,0.00026610347085223346,19.883262980599646,0.8313791,1,1
707,1,2805.944986,5576.142897,54790.32048,4,747,0.10177240885158625,0.05121242149011062,0.00017933543283799386,7.4647160602409635,6.121831e-05,0,0
7262,4,4502.322972,27453.94809,109901.4371,6,630,0.2498051782982554,0.04096691627338147,0.00014569853439247177,43.577695380952385,0.9951493,1,1
7581,3,4606.437134,14674.87711,74150.17623,3,672,0.19790751493942876,0.062123077357384725,0.00020443101346011885,21.83761474702381,0.8086824,1,1
4231,0,3683.07823,4105.026647,74282.34737,4,650,0.055262478803380866,0.04958214650453365,0.0,6.31542561076923,6.391965e-05,0,0
8596,0,4482.368229,991.5745149,74358.77619,4,613,0.01333500315236966,0.06028028510779609,0.0,1.6175766964110931,7.7654804e-05,0,0
4430,3,2496.228622,5824.319339,36833.08796,6,709,0.158127370296107,0.06777136428829575,0.0005150816473801181,8.2148368674189,0.0003497499,0,0
1486,1,4600.862593,8041.136316,81832.51534,5,671,0.09826334046546736,0.05622291547417562,0.0001243605332259113,11.983809710879285,5.806956e-05,0,0
6923,0,1548.918763,1946.248725,30885.56494,3,605,0.06301483326534224,0.05015024870061515,0.0,3.2169400413223137,0.00015943203,0,0
6694,0,3516.980461,1334.453514,82420.01876,6,659,0.016190890685014447,0.04267143485178212,0.0,2.0249673960546284,5.7586425e-05,0,0
8650,0,3372.558491,3271.660352,47942.3537,5,645,0.06824154634694124,0.07034611842597123,0.0,5.072341631007752,5.7932222e-05,0,0
5300,1,5959.276603,7779.488579,82881.67337,5,675,0.09386259063895634,0.0719010169642283,0.00012854315419903132,11.525168265185185,6.868862e-05,0,0
5628,0,4128.720849,612.0871972,61208.71972,3,597,0.01,0.06745314830773919,0.0,1.0252716871021776,0.00012339458,0,0
1944,5,3622.277712,28124.38665,82712.63653,7,625,0.34002527098503554,0.043793522537347654,0.00017778165484010652,44.99901864,0.9947147,1,1
2960,0,4149.808716,2190.270127,70979.26959,5,713,0.030857884839499375,0.05846508057874761,0.0,3.071907611500701,5.561543e-05,0,0
8238,1,4316.701556,6736.890358,84754.87494,6,652,0.07948675946686495,0.05093160197635707,0.00014843643682170197,10.332653923312883,6.0837636e-05,0,0
3402,0,2559.401347,2082.863107,59522.2306,5,652,0.034993028419872424,0.04299908321984156,0.0,3.194575317484663,5.4966273e-05,0,0
3649,0,5372.68773,4964.367356,95769.85872,4,635,0.05183642768560617,0.05609998596435226,0.0,7.817901348031496,8.1011276e-05,0,0
2930,1,4294.616313,11825.68604,99712.33865,5,661,0.11859802106847887,0.04307005904328973,8.45616902577603e-05,17.890599152798792,9.0790534e-05,0,0
6102,0,4088.998734,4745.023229,61984.85902,2,603,0.07655132727605259,0.06596770241391765,0.0,7.869026913764511,0.00023244646,0,0
9937,2,3742.57668,12565.14051,68897.64041,6,632,0.18237403248103484,0.054320825179620974,0.00015917052407080486,19.881551439873416,0.0004467819,0,0
107,0,6679.103143,3956.076166,86598.94627,6,678,0.045682728675077215,0.07712684080676632,0.0,5.834920598820059,7.196286e-05,0,0
5783,4,6068.521841,21051.18998,81424.68287,3,482,0.25853573189360335,0.07452926590686026,0.0001900130113214626,43.67466800829875,0.9997662,1,1
6280,0,273.1984879,136.461634,5745.241917,5,754,0.0237521127867939,0.04755212954420836,0.0,0.18098359946949602,7.573687e-05,0,0
8141,5,7883.269435,27372.22176,102913.8658,5,579,0.2659721461945121,0.07660065408795479,0.00018266694036896477,47.274994404145076,0.9996673,1,1
6797,0,5643.354884,6429.433015,87247.72972,6,798,0.07369169416366103,0.06468196825419929,0.0,8.056933602756892,7.299808e-05,0,0
1005,5,5833.177161,26961.84184,90210.33341,3,554,0.298877532327258,0.06466196211124278,0.0001854472713574823,48.667584548736464,0.99979454,1,1
644,0,3547.897226,3780.929312,46831.10664,3,599,0.08073542530320185,0.07575941464021745,0.0,6.312068968280467,0.00011680067,0,0
8108,1,4831.622696,8656.907109,75881.66304,6,648,0.11408430920177155,0.063673126054882,0.00011551469680902176,13.359424550925926,6.412039e-05,0,0
9773,5,4582.245977,14674.60847,52214.19696,3,681,0.28104633077555236,0.08775862205657102,0.0003407245931107285,21.54861743024963,0.99956316,1,1
6831,0,3153.536438,1552.195316,45585.23648,4,641,0.03405039516864211,0.06917889829053707,0.0,2.421521553822153,6.7368695e-05,0,0
5267,0,5012.875804,6139.019557,79071.85036,3,523,0.07763849624171107,0.06339646512857955,0.0,11.73808710707457,0.00032891147,0,0
227,2,3206.807748,11331.42777,63168.28394,3,525,0.17938476499952233,0.05076610520314224,0.0001765002646264055,21.583671942857144,0.009267164,0,0
6548,1,4018.478601,6706.884385,63278.6485,6,626,0.10598969074062951,0.06350449474280412,0.0001491005275469647,10.713872819488818,6.6222055e-05,0,0
285,5,3479.502788,14931.80856,56988.92226,4,520,0.2620124748433872,0.06105577452624035,0.00033485561912401053,28.71501646153846,0.999629,1,1
5877,0,3496.339506,3540.013544,59185.69003,5,613,0.05981198398135834,0.05907406848222565,0.0,5.774899745513866,5.997291e-05,0,0
71,1,2800.316359,4540.64595,43040.16541,3,754,0.10549787406126049,0.0650628623827122,0.00022023298249007942,6.022076856763926,0.00018675352,0,0
6883,5,6905.277575,34631.68979,111413.2902,3,556,0.3108398444012561,0.06197893951973065,0.00014437643760148732,62.28721185251798,0.9995826,1,1
4666,1,3222.352021,5681.027919,57161.99728,6,660,0.09938469943889966,0.05637227833757736,0.00017602448258624724,8.607618059090909,5.7586425e-05,0,0
2683,5,4595.230023,18942.44152,64609.09745,2,594,0.29318536038456916,0.07112357553912867,0.0002639575259990033,31.889632188552188,0.9998024,1,1
9655,0,3981.993745,6915.579336,77012.90471,3,631,0.08979766913144392,0.05170553896122483,0.0,10.95971368621236,0.000110821165,0,0
7825,1,3352.22773,5460.534157,53420.44931,5,740,0.10221804997019782,0.0627517696556042,0.00018313226714607658,7.379100212162162,7.7590914e-05,0,0
9436,1,5535.169662,6071.030446,65621.98908,5,666,0.09251518478964094,0.08434931247286721,0.00016471668341885303,9.11566133033033,6.729357e-05,0,0
8347,2,3882.399333,7230.814778,56872.04827,5,504,0.12714180336308115,0.0682655091754092,0.0002765940023916901,14.346854718253969,0.0006056037,0,0
5337,0,3150.696618,673.0502495,67305.02495,6,741,0.009999999999999998,0.04681220488872279,0.0,0.9082999318488528,5.515272e-05,0,0
1361,1,3395.683513,4378.894309,47662.50214,4,539,0.09187294230038089,0.07124434011092813,0.00022836815173745724,8.124108179962894,0.0005632057,0,0
5658,2,4412.303085,15651.01413,98418.75881,6,687,0.15902470544476885,0.04483193182224607,0.00012778724646132563,22.781679956331878,0.00011724781,0,0
1470,3,4229.13375,16728.67811,87193.15518,6,504,0.1918576988694309,0.0485030475301582,0.00017933275900662302,33.191821646825396,0.17858809,0,0
239,0,2857.504441,4060.096054,45065.01727,4,694,0.09009418613277279,0.06340848432121327,0.0,5.850282498559078,6.360657e-05,0,0
8351,0,5075.640673,1091.017496,109101.7496,6,647,0.01,0.046522083207728875,0.0,1.6862712457496134,6.0837636e-05,0,0
7145,0,2996.777135,3354.269824,42322.99232,2,639,0.0792540801141539,0.07080730758216862,0.0,5.249248550860719,0.00022739888,0,0
1424,5,3567.495476,14937.3987,54405.7033,4,639,0.2745557504814022,0.06557208637352548,0.0003347303034764681,23.376210798122067,0.99963796,1,1
82,0,3157.845091,2359.788951,49538.62055,4,687,0.04763533834411544,0.06374511554702546,0.0,3.4349184148471616,6.360657e-05,0,0
3064,0,2449.386856,1360.932133,55273.10019,6,635,0.02462196128535992,0.04431426584686384,0.0,2.143200209448819,6.2831714e-05,0,0
3587,0,4226.35566,6804.037245,66070.80709,3,615,0.10298099182792955,0.06396706573060269,0.0,11.063475195121953,0.00012339458,0,0
8548,1,3005.452644,6156.158512,52239.04198,5,710,0.11784593052753377,0.05753269068660665,0.00016243896222794337,8.670645791549296,5.264329e-05,0,0
8416,0,1415.543848,1704.384881,28603.16172,2,629,0.05958728960401095,0.049489069140570524,0.0,2.7096738966613674,0.0003343895,0,0
5842,1,3709.359006,3646.480571,60780.81827,6,564,0.05999393681739586,0.061028447980451976,0.0002742370295218008,6.4653910833333335,0.00010221044,0,0
6082,1,3129.578933,7463.773017,56593.67421,4,628,0.13188352092681704,0.055299094407392425,0.00013398049454643537,11.88498888057325,6.974176e-05,0,0
8823,1,2495.202955,4065.126815,38369.87596,5,626,0.10594578984925132,0.0650302585705831,0.0002459947857739833,6.493812803514377,0.00017229484,0,0
4221,2,2892.641476,6863.491893,54316.15979,7,644,0.12636187682516575,0.05325563307832665,0.00029139686200252933,10.657596107142858,7.7061406e-05,0,0
169,5,3305.069595,25520.98329,90774.47952,5,509,0.28114711783477714,0.03640967827606003,0.0001959172161661644,50.1394563654224,0.99966156,1,1
108,0,6064.123004,4651.182782,83316.08541,4,602,0.055825747922642346,0.07278454063412051,0.0,7.726217245847176,8.5382475e-05,0,0
1949,0,4494.97308,5323.889431,65060.55585,3,639,0.08182975631616894,0.06908906665911924,0.0,8.33159535367762,0.000113093985,0,0
2175,1,6682.127736,13253.43135,114855.1635,6,663,0.11539256003932293,0.05817873165101542,7.545215828201351e-05,19.990092533936654,0.00010458366,0,0
1887,0,3319.563458,500.9103094,50091.03094,5,798,0.01,0.06627061563129409,0.0,0.6277071546365915,5.5483903e-05,0,0
2538,0,2679.940351,5646.33324,47962.32577,3,662,0.11772434195698929,0.055875946547118416,0.0,8.529204290030211,0.00010157006,0,0
7332,1,2833.868656,9089.344527,85814.07533,6,668,0.10591904057751267,0.03302335479468016,0.00011001893448196279,13.606803184131735,5.7586425e-05,0,0
6405,4,4702.508883,20968.52533,87256.06841,6,684,0.24031022382847697,0.05389320156970387,0.00019076210353606208,30.65573878654971,0.9963678,1,1
1495,5,5670.905164,23500.60024,87057.59114,4,519,0.2699431483488666,0.06513969763854874,0.00021276052309036683,45.280539961464356,0.9996922,1,1
1465,0,7286.362573,7292.945208,97789.70033,6,717,0.07457784596321812,0.07451053176777846,0.0,10.17147169874477,7.299808e-05,0,0
1178,2,3099.465151,7070.566891,65653.14943,8,658,0.10769577624815553,0.04720969485713215,0.00028286275072876614,10.745542387537995,7.03046e-05,0,0
1316,0,2784.240833,4694.665576,51121.59387,3,600,0.09183331779400955,0.05446310692268719,0.0,7.824442626666667,0.000110821165,0,0
1237,0,3126.782731,4950.516233,62051.33707,6,598,0.07978097599114314,0.050390255531040075,0.0,8.278455239130436,6.2831714e-05,0,0
1698,0,4751.264595,1576.378802,76178.81915,4,646,0.020693137798526773,0.06236989031878423,0.0,2.4402148637770895,7.117215e-05,0,0
5222,1,3849.791979,6643.381561,87484.04238,5,603,0.07593820976108398,0.04400564805039362,0.00015052575120334864,11.01721651907131,5.997291e-05,0,0
4486,0,4483.396093,5388.937013,63087.78417,4,718,0.08541965903381006,0.07106599402697013,0.0,7.505483305013927,6.816432e-05,0,0
3799,0,5346.083813,9017.400609,87830.16375,3,666,0.10266860750330777,0.06086842588859456,0.0,13.539640554054055,0.0001243479,0,0
9645,0,1499.30953,1166.150817,40511.91789,5,598,0.02878537669251778,0.03700909776898247,0.0,1.9500849782608696,7.1669805e-05,0,0
464,0,6213.438662,7180.073417,99021.1212,3,607,0.07251052432034066,0.06274861955410782,0.0,11.828786518945634,0.00013567336,0,0
6943,5,3872.925283,21183.15095,73404.98195,4,568,0.28857919976642676,0.05276106852853739,0.00023603665062869224,37.2942798415493,0.99967563,1,1
443,0,5047.954915,6863.730333,76614.1146,5,614,0.08958832675722132,0.06588805393569086,0.0,11.178713897394138,6.6777626e-05,0,0
4657,1,4061.070149,7396.947305,61831.98892,3,522,0.11962978118931904,0.06567911238071816,0.00013519090494588836,14.170397136015325,0.00031133895,0,0
8104,0,3088.856253,4388.650021,58614.85106,5,634,0.07487266352528373,0.05269750237594479,0.0,6.9221609164037865,5.997291e-05,0,0
4150,0,7424.391347,10331.64101,101180.488,3,712,0.10211100197500529,0.07337769854401177,0.0,14.510731755617977,0.00012875137,0,0
26,0,3040.960977,4404.918315,47012.43037,2,636,0.09369688570303965,0.06468418996990476,0.0,6.925972193396226,0.00023244646,0,0
1933,0,5243.878277,7885.836228,92903.49236,5,682,0.08488202141467914,0.05644436117299046,0.0,11.562809718475073,6.517201e-05,0,0
470,0,3292.188352,2949.064575,46991.4853,7,577,0.0627574241625429,0.07005925288341545,0.0,5.111030459272097,5.7687124e-05,0,0
5252,5,2763.229314,21488.309,62798.69518,2,638,0.3421776350353781,0.04400138101722897,0.00023268466588040966,33.68073510971787,0.99975675,1,1
3215,0,3334.820894,3726.159616,81981.66816,6,656,0.04545113193754265,0.04067764134161771,0.0,5.680121365853658,5.7586425e-05,0,0
5129,0,5808.150762,3779.840752,90868.15462,4,593,0.04159697935769525,0.06391844080348069,0.0,6.374099075885329,8.5382475e-05,0,0
1493,0,5015.764972,9519.912757,89265.54377,4,481,0.10664711550437464,0.05618926138985418,0.0,19.791918413721415,0.0029355588,0,0
8788,5,5243.569134,23267.4929,90742.53357,3,620,0.25641220257588626,0.0577851303871193,0.0002148920823351793,37.52821435483871,0.9997886,1,1
7933,1,6032.263888,7496.435651,78147.74995,6,637,0.0959264426141037,0.07719049994221876,0.00013339672966666542,11.768344821036106,7.6922865e-05,0,0
4013,1,4538.872652,9542.749194,95606.94573,6,600,0.09981230046768066,0.04747429820442189,0.00010479160456493499,15.90458199,0.000103781844,0,0
6022,0,5002.866452,4909.395404,109502.2291,5,608,0.04483374853964502,0.045687348039566075,0.0,8.074663493421053,6.335885e-05,0,0
2701,2,5416.736833,11609.6949,84644.28672,5,650,0.13715863586167862,0.06399412226035237,0.0001722698156348622,17.861069076923076,0.00010957199,0,0
2076,2,4041.429767,10608.06239,71786.34555,5,685,0.14777270396932748,0.05629802904767034,0.00018853584438618674,15.486222467153283,0.00010474365,0,0
3920,5,4464.588116,25624.65776,76172.05544,4,574,0.336404966519307,0.05861188975682445,0.00019512455724598915,44.642260905923344,0.99968183,1,1
7189,5,3703.816101,17699.90947,59680.86485,6,642,0.2965759546964742,0.06206036240106531,0.0002824873205410807,27.569952445482865,0.99845827,1,1
1532,1,4418.114692,5730.469031,59455.56433,6,636,0.09638238397997222,0.07430952412591456,0.00017450578558060793,9.010171432389937,6.996078e-05,0,0
5436,0,4369.135637,1675.694388,81686.83379,4,655,0.02051364106372227,0.053486411876755395,0.0,2.5583120427480917,6.75284e-05,0,0
8476,2,6313.004226,15800.04503,96654.13455,5,596,0.16346993435471197,0.06531540792736838,0.00012658191772254717,26.510142667785235,0.00032816507,0,0
4130,4,4221.833671,16128.47822,71658.90999,6,669,0.22507289354876778,0.05891568364058506,0.00024800851918191694,24.108338146487295,0.87532777,1,1
6920,1,3026.876468,6093.93368,80376.05445,5,628,0.07581777585003117,0.037658933232197246,0.00016409761781326115,9.703716050955414,5.997291e-05,0,0
48,0,3019.475375,446.3892355,44638.92355,3,603,0.01,0.06764220852274562,0.0,0.7402806558872305,0.00011680067,0,0
8765,5,6754.591206,28997.92305,95625.78432,4,492,0.303243766900379,0.07063566854935888,0.00017242614208537254,58.93886798780488,0.99951386,1,1
139,0,4464.454642,6210.64164,73486.70488,5,657,0.08451381307872842,0.0607518686446783,0.0,9.453031415525114,6.1202954e-05,0,0
4782,1,4995.505241,10059.64082,75467.60826,4,625,0.13329746432857206,0.06619403153455655,9.940712773878143e-05,16.095425312,0.00013773315,0,0
4511,0,5715.238186,7078.037599,96935.73794,4,631,0.07301783376716098,0.05895904139645114,0.0,11.217175275752775,8.1011276e-05,0,0
2215,0,3886.940833,4849.429314,69680.71633,4,716,0.06959499800538288,0.0557821595086923,0.0,6.772945969273743,6.121831e-05,0,0
8541,3,3933.812609,11705.70203,65557.82858,4,560,0.17855536529425423,0.060005230408136254,0.00025628535497584335,20.903039339285716,0.019367618,0,0
5568,5,2762.789321,19831.7068,64736.02898,2,501,0.30634728624035534,0.04267776946673012,0.00025212151684291743,39.58424510978044,0.99976796,1,1
3655,1,3700.840396,6872.455613,69636.13999,4,573,0.09869093281142392,0.05314539830225303,0.00014550839704346593,11.993814333333333,8.116515e-05,0,0
6421,0,2673.250981,4636.067034,61274.66638,6,661,0.07566042065817281,0.04362734452802418,0.0,7.013717146747352,5.7586425e-05,0,0
911,0,6865.809701,11642.69376,109704.8414,1,626,0.10612743805488971,0.06258438199610761,0.0,18.59855233226837,0.0030382713,0,0
7288,0,3687.788138,2662.741399,69856.14893,4,619,0.03811749487748351,0.05279117435596661,0.0,4.301682389337642,6.974176e-05,0,0
6945,1,4053.788788,7272.770879,69416.77332,6,669,0.10476964761058129,0.05839782799054481,0.0001374991755738494,10.87110744245142,5.7586425e-05,0,0
5394,2,2511.92705,6217.568274,52836.107,8,666,0.11767650243421605,0.04754186469491402,0.0003216691657996581,9.3356880990991,6.660782e-05,0,0
2605,0,5403.527838,950.8714949,95087.14949,8,582,0.01,0.05682710930953158,0.0,1.6337998194158077,6.357825e-05,0,0
1525,4,6361.664916,23782.18042,94825.56781,3,511,0.2507992408508627,0.06708807616893721,0.0001681931567820475,46.54047048923679,0.9995541,1,1
959,5,7214.170283,28453.47137,89551.36528,4,666,0.31773352958980144,0.08055902062959593,0.0001757254830168724,42.72292998498499,0.9993876,1,1
6897,0,2705.786617,4168.680212,44755.64365,4,632,0.09314311832045344,0.06045688088322243,0.0,6.596012993670886,7.350493e-05,0,0
5748,0,4418.992002,4875.815382,76283.57631,1,692,0.0639169742407689,0.057928484947299394,0.0,7.045975985549132,0.0011438412,0,0
7228,0,4886.954393,7272.02877,88636.46945,3,646,0.08204330356481725,0.05513480425522521,0.0,11.257010479876161,0.00010730422,0,0
6245,2,3205.83862,6688.312839,63753.78599,7,662,0.10490848088690898,0.05028467831703119,0.00029902907476723665,10.103191599697885,6.660782e-05,0,0
6001,0,2014.899332,2233.797317,53414.83667,4,620,0.041819791208958124,0.03772171661683001,0.0,3.602898898387097,6.974176e-05,0,0
45,2,3056.005959,8496.600307,76750.28031,8,606,0.11070448567329799,0.03981752179479434,0.00023538826445116903,14.020792585808582,7.410436e-05,0,0
5933,0,5256.693704,4568.015279,93545.37198,4,664,0.04883208204011035,0.056194054208516926,0.0,6.8795410828313255,7.424845e-05,0,0
2842,0,1597.733958,999.8879566,35545.59454,6,713,0.028129729423285097,0.04494886015205191,0.0,1.4023674005610098,7.934705e-05,0,0
4008,5,7496.609525,28932.99066,110867.5881,1,476,0.2609688832943954,0.06761768388285161,0.00017281310662822438,60.78359382352941,0.9997414,1,1
6691,4,2814.688746,15177.89554,64925.24839,5,552,0.23377493219321666,0.04335276053304291,0.00026354114702254697,27.496187572463768,0.9973816,1,1
9273,0,1852.451532,2462.065016,38167.11227,6,731,0.064507500556578,0.048535281341052845,0.0,3.368077997264022,7.934705e-05,0,0
1697,0,5623.52733,3709.194139,94291.38309,6,605,0.03933757271817318,0.05963988591229392,0.0,6.1308994033057855,7.298472e-05,0,0
2081,0,4984.281285,4629.662463,74205.39695,3,574,0.06238983488114068,0.06716871669534275,0.0,8.065614047038327,0.000120895056,0,0
3403,0,4306.410314,5491.583585,65323.26176,5,604,0.08406781040996199,0.0659246063036764,0.0,9.092025802980134,6.6777626e-05,0,0
8641,3,6579.413057,18302.42126,86669.32695,2,545,0.21117530162151557,0.07591397428060909,0.00016391273905144504,33.58242433027523,0.9966544,1,1
1371,5,1566.135185,11697.45411,47805.08759,7,590,0.24469056955450294,0.032760847515476754,0.0004274434379465157,19.826193406779662,0.9969118,1,1
4499,1,5252.919217,6399.345756,86445.39722,7,668,0.0740276054225759,0.060765747927926515,0.00015626597438689793,9.579858916167664,6.141489e-05,0,0
4867,4,4990.452182,22474.26871,96483.01548,3,521,0.23293497408006178,0.05172363402172554,0.00017798131950874944,43.13679214971209,0.9990164,1,1
4676,1,4706.893227,6977.840513,65568.30172,6,651,0.10642094319901503,0.07178610858490905,0.0001433108134439243,10.718649021505376,6.412039e-05,0,0
6225,0,6150.790621,3773.761794,77845.56538,4,554,0.04847754365426641,0.07901272976790859,0.0,6.811844393501805,0.000108611515,0,0
6131,5,3177.530335,15386.07707,58770.32443,5,622,0.26180010437624873,0.05406691839492368,0.00032496912482968607,24.736458311897106,0.99952126,1,1
1313,0,3079.521595,2626.150772,57847.41493,4,697,0.04539789332294023,0.05323524998872409,0.0,3.767791638450502,6.035012e-05,0,0
4728,3,5764.576057,14235.63544,68378.67161,2,610,0.20818824210557077,0.08430371519760502,0.0002107387487298565,23.337107278688524,0.9904509,1,1
2489,1,4780.748092,7987.807381,77455.80989,5,671,0.10312728499442457,0.061722265880241246,0.0001251908004665492,11.904332907600596,6.1202954e-05,0,0
2083,0,6304.033368,5596.898184,66979.99451,4,634,0.08356074414375164,0.09411815295175664,0.0,8.827915116719243,8.5382475e-05,0,0
7249,5,4091.602706,15205.20407,56422.87193,3,565,0.2694865317891662,0.07251673950727236,0.00032883478426080735,26.91186561061947,0.9997744,1,1
7719,1,2197.92005,4141.073809,37250.41575,5,633,0.11116852592443885,0.059003906553714104,0.00024148325920360332,6.541980740916272,0.0001650472,0,0
